,Bathrooms,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,UnfBsmtRat,MasVnrType_BrkFace,MasVnrType_Stone,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,LandContour_HLS,LandContour_Low,LandContour_Lvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,UnfSqFtRatio,Age,IsNew,Renovated,GarageAge,HasPool
2749,6.25,10.0,10.0,5,5,1.0,4.0,3.25,4.0,7.0,5.5,10.0,10.0,6.625,4.0,4.0,4.0,3.25,7.75,5.5,6.4,7.096774193548387,5.5,5.5,1.0,12.247593211992223,1,0,0,0,0,5.779824965453708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,5.790322580645161,1.0,10.0,7.133928571428571,1.0
2750,1.75,10.0,10.0,6,6,1.0,4.0,5.5,4.0,7.0,10.0,10.0,7.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.925403225806452,5.5,5.5,10.0,11.761005189455426,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,7.776785714285714,1.0
2751,1.0,10.0,10.0,3,8,1.0,4.0,7.75,4.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,1.0,2.8,3.243951612903226,3.25,3.25,1.0,11.522111246204064,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.0161290322580645,1.0,10.0,8.232142857142858,1.0
2752,1.0,10.0,10.0,3,3,1.0,4.0,3.25,4.0,7.0,3.25,1.0,1.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.991935483870968,3.25,5.5,1.0,11.446262609030416,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,7.401785714285714,1.0
2753,1.0,10.0,10.0,4,8,1.0,4.0,7.75,1.0,4.0,10.0,10.0,10.0,2.125,4.0,1.0,10.0,1.0,5.5,1.0,2.8,2.693548387096774,3.25,5.5,10.0,11.451079486351134,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,2.4516129032258065,1.0,10.0,9.196428571428571,1.0
2754,2.5,10.0,10.0,6,8,1.0,4.0,10.0,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,4.6,4.193548387096774,5.5,5.5,10.0,11.875679086258002,0,0,0,0,1,5.411764705882352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,7.214285714285714,1.0
2755,1.75,10.0,10.0,4,4,1.0,4.0,5.5,1.0,7.0,5.5,10.0,7.0,5.5,4.0,4.0,10.0,3.25,5.5,1.0,4.6,4.919354838709678,3.25,5.5,10.0,11.792155166566346,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.258928571428571,1.0
2756,1.75,10.0,10.0,6,5,3.131875,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,1.0,2.8,2.778225806451613,5.5,5.5,10.0,11.914348146805212,1,0,0,0,0,5.18005540166205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.532258064516129,1.0,1.0,7.508928571428571,1.0
2757,1.75,10.0,10.0,6,5,1.9056250000000001,4.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.596774193548387,5.5,5.5,10.0,11.90189716826065,1,0,0,0,0,4.441409691629956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4.338709677419355,1.0,10.0,7.535714285714286,1.0
2758,4.0,10.0,10.0,6,6,1.585,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,7.0,5.5,5.5,5.5,4.6,3.528225806451613,5.5,5.5,10.0,12.00206072438509,1,0,0,0,0,3.7418126428027416,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,3.3225806451612905,1.0,10.0,7.5625,1.0
2759,2.5,10.0,10.0,7,5,1.32625,4.0,5.5,4.0,7.0,7.75,10.0,7.0,3.25,4.0,7.0,10.0,3.25,7.75,1.0,4.6,3.9274193548387095,5.5,5.5,10.0,11.96193193875501,1,0,0,0,0,5.95568386098707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,8.112903225806452,1.0,1.0,7.616071428571429,1.0
2760,5.5,10.0,10.0,7,8,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,5.5,7.75,5.5,4.6,3.6673387096774195,5.5,5.5,10.0,12.289498761478773,1,0,0,0,0,6.0194714881780245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.4516129032258065,1.0,10.0,7.535714285714286,1.0
2761,1.75,10.0,10.0,4,6,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,7.0,7.0,1.0,5.5,1.0,2.8,4.610887096774194,3.25,5.5,10.0,11.88372535057001,0,0,0,0,1,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,1.0,7.857142857142857,1.0
2762,2.5,10.0,10.0,3,4,1.0,4.0,5.5,4.0,7.0,3.25,1.0,4.0,3.25,7.0,4.0,10.0,1.0,5.5,1.0,4.6,3.4193548387096775,5.5,3.25,10.0,11.44140798075729,0,0,0,0,1,5.95568386098707,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,9.419354838709678,1.0,1.0,7.857142857142857,1.0
2763,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,4.0,5.5,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,10.0,11.795950510285076,0,0,0,0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.967741935483871,1.0,1.0,7.589285714285714,1.0
2764,1.0,10.0,10.0,5,4,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,5.5,2.8,2.741935483870968,5.5,5.5,10.0,11.836878013479359,1,0,0,0,0,3.8878260869565215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.82258064516129,1.0,1.0,7.5625,1.0
2765,2.5,10.0,10.0,7,6,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.193548387096774,5.5,5.5,10.0,11.867492709269793,0,0,0,0,1,3.032535885167464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
2766,1.75,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.032258064516129,5.5,5.5,10.0,11.737473030195467,1,0,0,0,0,5.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
2767,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,10.0,11.716040497876783,0,0,0,0,0,1.6321951219512196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
2768,2.5,10.0,10.0,5,8,1.0,7.0,7.75,1.0,7.0,10.0,10.0,7.0,6.625,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.774193548387097,5.5,5.5,10.0,11.984320313521447,0,0,0,0,1,10.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,10.0,9.196428571428571,1.0
2769,2.5,10.0,10.0,5,6,2.4850000000000003,4.0,5.5,4.0,7.0,7.75,10.0,7.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.4516129032258065,5.5,5.5,10.0,11.819677396308983,0,0,0,0,1,7.9504950495049505,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,7.910714285714286,1.0
2770,1.0,10.0,10.0,4,6,1.0,4.0,5.5,4.0,4.0,5.5,1.0,10.0,5.5,4.0,1.0,10.0,3.25,5.5,1.0,2.8,1.9798387096774195,3.25,3.25,1.0,11.782296318173751,0,0,0,0,1,7.771578029642545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,5.064516129032258,1.0,10.0,8.660714285714285,1.0
2771,1.75,10.0,10.0,6,8,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,1.0,4.6,3.4193548387096775,5.5,5.5,10.0,11.832660992418553,0,0,0,0,1,5.6038461538461535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.5806451612903225,1.0,10.0,7.696428571428571,1.0
2772,2.5,10.0,10.0,7,7,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,5.5,4.0,4.0,10.0,1.0,5.5,10.0,4.6,4.483870967741936,5.5,5.5,10.0,11.83648815944542,0,0,0,0,1,7.370786516853932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,6.516129032258065,1.0,10.0,6.919642857142857,1.0
2773,1.0,10.0,10.0,7,8,1.0,4.0,5.5,4.0,7.0,5.5,1.0,10.0,3.25,4.0,7.0,10.0,3.25,1.0,1.0,2.8,2.209677419354839,3.25,5.5,1.0,11.544763996749662,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.392857142857142,1.0
2774,2.5,10.0,10.0,4,6,1.0,7.0,5.5,4.0,7.0,7.75,1.0,10.0,5.5,7.0,1.0,10.0,1.0,5.5,1.0,4.6,4.483870967741936,5.5,5.5,5.5,11.888913494830685,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.419354838709678,1.0,10.0,6.705357142857143,1.0
2775,1.0,10.0,10.0,6,5,1.0,4.0,5.5,4.0,4.0,7.75,1.0,7.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.693548387096774,5.5,5.5,10.0,11.542493684643157,0,0,0,0,1,8.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,6.651785714285714,1.0
2776,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,4.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.306451612903226,5.5,5.5,1.0,11.52319584361254,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.526785714285715,1.0
2777,1.0,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,5.5,2.8,4.193548387096774,5.5,5.5,10.0,11.499259144772806,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,1.0,7.803571428571429,1.0
2778,1.0,10.0,5.5,3,5,1.0,4.0,5.5,4.0,4.0,7.75,10.0,7.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.306451612903226,5.5,5.5,1.0,11.592038355882725,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.392857142857142,1.0
2779,2.5,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,10.0,7.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.483870967741936,5.5,5.5,10.0,11.696483040911033,0,0,0,0,1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.693548387096774,1.0,1.0,7.160714285714286,1.0
2780,1.75,10.0,10.0,5,7,1.815625,4.0,7.75,4.0,7.0,10.0,10.0,10.0,6.625,4.0,7.0,10.0,1.0,5.5,1.0,4.6,3.721774193548387,5.5,5.5,10.0,11.844278836815022,0,0,0,0,1,10.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.419354838709678,1.0,10.0,7.160714285714286,1.0
2781,2.5,10.0,10.0,3,5,1.0,4.0,5.5,1.0,7.0,5.5,10.0,10.0,2.125,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.209677419354839,3.25,5.5,1.0,11.253761783169342,0,0,0,0,1,2.3902439024390247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.633928571428571,1.0
2782,1.75,10.0,10.0,6,7,1.0,4.0,5.5,1.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.286290322580645,3.25,5.5,10.0,11.672057630853091,0,0,0,0,1,6.376623376623376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,7.991071428571429,1.0
2783,1.0,10.0,10.0,3,4,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,3.25,4.0,1.0,10.0,1.0,5.5,1.0,2.8,2.5120967741935485,5.5,3.25,1.0,11.389607338925275,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.419354838709678,1.0,10.0,8.178571428571429,1.0
2784,2.5,10.0,10.0,7,6,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,6.625,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.6129032258064515,3.25,5.5,5.5,11.973154793493583,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.435483870967742,1.0,10.0,8.928571428571429,1.0
2785,2.5,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,7.75,1.0,7.0,3.25,7.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.412375803020488,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.419354838709678,1.0,10.0,8.660714285714285,1.0
2786,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,4.774193548387097,5.5,5.5,10.0,11.645912684559459,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.258064516129032,1.0,1.0,6.464285714285714,1.0
2787,1.0,10.0,10.0,3,3,1.0,1.0,3.25,4.0,4.0,3.25,1.0,1.0,3.25,4.0,1.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.290082068605015,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.714285714285715,1.0
2788,1.0,10.0,10.0,6,7,1.0,4.0,5.5,4.0,7.0,5.5,1.0,10.0,3.25,4.0,4.0,10.0,3.25,7.75,1.0,2.8,2.4516129032258065,3.25,5.5,10.0,11.947437011074083,0,0,0,0,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.741935483870968,1.0,10.0,8.044642857142858,1.0
2789,2.5,10.0,10.0,3,5,1.0,7.0,5.5,4.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.560483870967742,3.25,1.0,10.0,11.588658103780915,0,0,0,0,1,5.710164835164836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.392857142857142,1.0
2790,1.0,10.0,10.0,5,7,1.0,4.0,7.75,4.0,7.0,7.75,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,1.0,2.8,2.088709677419355,3.25,5.5,10.0,11.714483884470592,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,4.483870967741936,1.0,10.0,8.392857142857142,1.0
2791,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,7.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.270161290322581,3.25,3.25,1.0,11.551311021785212,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.526785714285715,1.0
2792,2.5,10.0,10.0,6,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,6.625,4.0,4.0,10.0,3.25,7.75,1.0,4.6,4.483870967741936,5.5,5.5,10.0,12.056341369071287,0,0,0,0,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
2793,2.5,10.0,10.0,4,5,1.0,4.0,5.5,4.0,4.0,1.0,10.0,4.0,4.375,4.0,1.0,10.0,1.0,5.5,1.0,4.6,3.2379032258064515,3.25,3.25,10.0,11.652573835678979,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.553571428571429,1.0
2794,1.0,10.0,10.0,5,8,1.0,1.0,7.75,1.0,4.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.3588709677419355,5.5,5.5,1.0,11.663918329858218,0,0,0,0,1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.5806451612903225,1.0,10.0,6.491071428571429,1.0
2795,1.0,10.0,10.0,5,4,1.0,4.0,5.5,4.0,7.0,10.0,1.0,7.0,3.25,4.0,7.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.29719226406249,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.6875,1.0
2796,1.0,10.0,10.0,6,6,1.0,4.0,5.5,4.0,7.0,5.5,10.0,4.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.8629032258064515,5.5,5.5,1.0,11.597496219395447,0,0,0,0,1,6.86280487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.392857142857142,1.0
2797,2.5,10.0,10.0,5,5,1.230625,4.0,3.25,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,1.0,2.8,2.741935483870968,5.5,5.5,10.0,11.831261952852406,0,0,0,0,1,6.3263027295285355,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.274193548387096,1.0,1.0,7.830357142857143,1.0
2798,2.5,10.0,10.0,6,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,4.6,4.483870967741936,5.5,5.5,10.0,11.890886924893628,0,0,0,0,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
2799,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,7.0,4.375,4.0,4.0,8.5,3.25,7.75,5.5,4.6,3.3830645161290325,5.5,5.5,10.0,11.872000466465275,1,0,0,0,0,5.95568386098707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,9.419354838709678,1.0,1.0,7.857142857142857,1.0
2800,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,1.0,10.0,3.25,4.0,4.0,10.0,3.25,5.5,1.0,2.8,2.57258064516129,5.5,5.5,10.0,11.453370239895214,0,0,0,0,1,5.95568386098707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,9.419354838709678,1.0,10.0,8.151785714285715,1.0
2801,1.0,10.0,10.0,5,3,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.088709677419355,5.5,5.5,5.5,11.521548083119674,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.419354838709678,1.0,10.0,8.232142857142858,1.0
2802,4.0,10.0,10.0,7,5,1.0,4.0,5.5,7.0,10.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.4879032258064515,5.5,5.5,10.0,11.855868435450311,0,0,0,0,1,2.5936626281453865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.5806451612903225,1.0,1.0,6.410714285714286,1.0
2803,1.75,10.0,10.0,5,6,2.715625,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,1.0,4.6,4.193548387096774,5.5,5.5,10.0,11.892480316126592,1,0,0,0,0,3.4107142857142856,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.951612903225806,1.0,1.0,7.401785714285714,1.0
2804,1.75,10.0,10.0,6,7,1.0,4.0,7.75,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.032258064516129,5.5,5.5,10.0,11.826300137662907,1,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
